"Time","Genotype","Strains","Prob_LPF","Model"
36.2577962577962,"KYF1C1",0,0.930465,"PSU"
36.2577962577962,"KYF0C2",0,0.930465,"PSU"
36.2577962577962,"KYF1C2",0,0.930465,"PSU"
36.2577962577962,"TNY0C1",0.0475111,0.947158,"PSU"
36.2577962577962,"TNY1C1",0,0.947158,"PSU"
36.2577962577962,"TNY0C2",0,0.947158,"PSU"
36.2577962577962,"TNY1C2",0,0.947158,"PSU"
36.2577962577962,"KNF0Y1",0,0.948359,"PSU"
36.2577962577962,"KNF1Y1",0,0.948359,"PSU"
36.2577962577962,"KNF0Y2",0,0.948359,"PSU"
36.2577962577962,"KNF1Y2",0,0.948359,"PSU"
36.2577962577962,"TNF0C1",0,0.958879,"PSU"
36.2577962577962,"TNF1C1",0,0.958879,"PSU"
36.2577962577962,"TNF0C2",0,0.958879,"PSU"
36.2577962577962,"TNF1C2",0,0.958879,"PSU"
36.2577962577962,"KNY0C1",0.415571,0.962073,"PSU"
36.2577962577962,"KNY1C1",0,0.962073,"PSU"
36.2577962577962,"KNY0C2",0,0.962073,"PSU"
36.2577962577962,"KNY1C2",0,0.962073,"PSU"
36.2577962577962,"KNF0C1",0,0.976982,"PSU"
36.2577962577962,"KNF1C1",0,0.976982,"PSU"
36.2577962577962,"KNF0C2",0,0.976982,"PSU"
36.2577962577962,"KNF1C2",0,0.976982,"PSU"
36.3409563409563,"TYY0Y1",0.0159072,0.735268,"PSU"
36.3409563409563,"TYY1Y1",0,0.735268,"PSU"
36.3409563409563,"TYY0Y2",0,0.735268,"PSU"
36.3409563409563,"TYY1Y2",0,0.735268,"PSU"
36.3409563409563,"KYY0Y1",0.0803402,0.771709,"PSU"
36.3409563409563,"KYY1Y1",0,0.771709,"PSU"
36.3409563409563,"KYY0Y2",0,0.771709,"PSU"
36.3409563409563,"KYY1Y2",0,0.771709,"PSU"
36.3409563409563,"TYF0Y1",0,0.794297,"PSU"
36.3409563409563,"TYF1Y1",0,0.794297,"PSU"
36.3409563409563,"TYF0Y2",0,0.794297,"PSU"
36.3409563409563,"TYF1Y2",0,0.794297,"PSU"
36.3409563409563,"KYF0Y1",0,0.824725,"PSU"
36.3409563409563,"KYF1Y1",0,0.824725,"PSU"
36.3409563409563,"KYF0Y2",0,0.824725,"PSU"
36.3409563409563,"KYF1Y2",0,0.824725,"PSU"
36.3409563409563,"TNY0Y1",0.00782095,0.864359,"PSU"
36.3409563409563,"TNY1Y1",0,0.864359,"PSU"
36.3409563409563,"TNY0Y2",0,0.864359,"PSU"
36.3409563409563,"TNY1Y2",0,0.864359,"PSU"
36.3409563409563,"TYY0C1",0.0388106,0.891124,"PSU"
36.3409563409563,"TYY1C1",0,0.891124,"PSU"
36.3409563409563,"TYY0C2",0,0.891124,"PSU"
36.3409563409563,"TYY1C2",0,0.891124,"PSU"
36.3409563409563,"TNF0Y1",0,0.892625,"PSU"
36.3409563409563,"TNF1Y1",0,0.892625,"PSU"
36.3409563409563,"TNF0Y2",0,0.892625,"PSU"
36.3409563409563,"TNF1Y2",0,0.892625,"PSU"
36.3409563409563,"KNY0Y1",0.101767,0.895737,"PSU"
36.3409563409563,"KNY1Y1",0,0.895737,"PSU"
36.3409563409563,"KNY0Y2",0,0.895737,"PSU"
36.3409563409563,"KNY1Y2",0,0.895737,"PSU"
36.3409563409563,"KYY0C1",0.294693,0.905281,"PSU"
36.3409563409563,"KYY1C1",0,0.905281,"PSU"
36.3409563409563,"KYY0C2",0,0.905281,"PSU"
36.3409563409563,"KYY1C2",0,0.905281,"PSU"
36.3409563409563,"TYF0C1",0,0.917383,"PSU"
36.3409563409563,"TYF1C1",0,0.917383,"PSU"
36.3409563409563,"TYF0C2",0,0.917383,"PSU"
36.3409563409563,"TYF1C2",0,0.917383,"PSU"
36.3409563409563,"KYF0C1",0,0.930465,"PSU"
36.3409563409563,"KYF1C1",0,0.930465,"PSU"
36.3409563409563,"KYF0C2",0,0.930465,"PSU"
36.3409563409563,"KYF1C2",0,0.930465,"PSU"
36.3409563409563,"TNY0C1",0.0480456,0.947158,"PSU"
36.3409563409563,"TNY1C1",0,0.947158,"PSU"
36.3409563409563,"TNY0C2",0,0.947158,"PSU"
36.3409563409563,"TNY1C2",0,0.947158,"PSU"
36.3409563409563,"KNF0Y1",0,0.948359,"PSU"
36.3409563409563,"KNF1Y1",0,0.948359,"PSU"
36.3409563409563,"KNF0Y2",0,0.948359,"PSU"
36.3409563409563,"KNF1Y2",0,0.948359,"PSU"
36.3409563409563,"TNF0C1",0,0.958879,"PSU"
36.3409563409563,"TNF1C1",0,0.958879,"PSU"
36.3409563409563,"TNF0C2",0,0.958879,"PSU"
36.3409563409563,"TNF1C2",0,0.958879,"PSU"
36.3409563409563,"KNY0C1",0.412616,0.962073,"PSU"
36.3409563409563,"KNY1C1",0,0.962073,"PSU"
36.3409563409563,"KNY0C2",0,0.962073,"PSU"
36.3409563409563,"KNY1C2",0,0.962073,"PSU"
36.3409563409563,"KNF0C1",0,0.976982,"PSU"
36.3409563409563,"KNF1C1",0,0.976982,"PSU"
36.3409563409563,"KNF0C2",0,0.976982,"PSU"
36.3409563409563,"KNF1C2",0,0.976982,"PSU"
36.4241164241164,"TYY0Y1",0.0163674,0.735268,"PSU"
36.4241164241164,"TYY1Y1",0,0.735268,"PSU"
36.4241164241164,"TYY0Y2",0,0.735268,"PSU"
36.4241164241164,"TYY1Y2",0,0.735268,"PSU"
36.4241164241164,"KYY0Y1",0.0822169,0.771709,"PSU"
36.4241164241164,"KYY1Y1",0,0.771709,"PSU"
36.4241164241164,"KYY0Y2",0,0.771709,"PSU"
36.4241164241164,"KYY1Y2",0,0.771709,"PSU"
36.4241164241164,"TYF0Y1",0,0.794297,"PSU"
36.4241164241164,"TYF1Y1",0,0.794297,"PSU"
36.4241164241164,"TYF0Y2",0,0.794297,"PSU"
36.4241164241164,"TYF1Y2",0,0.794297,"PSU"
36.4241164241164,"KYF0Y1",0,0.824725,"PSU"
36.4241164241164,"KYF1Y1",0,0.824725,"PSU"
36.4241164241164,"KYF0Y2",0,0.824725,"PSU"
36.4241164241164,"KYF1Y2",0,0.824725,"PSU"
36.4241164241164,"TNY0Y1",0.00739413,0.864359,"PSU"
36.4241164241164,"TNY1Y1",0,0.864359,"PSU"
36.4241164241164,"TNY0Y2",0,0.864359,"PSU"
36.4241164241164,"TNY1Y2",0,0.864359,"PSU"
36.4241164241164,"TYY0C1",0.0392453,0.891124,"PSU"
36.4241164241164,"TYY1C1",0,0.891124,"PSU"
36.4241164241164,"TYY0C2",0,0.891124,"PSU"
36.4241164241164,"TYY1C2",0,0.891124,"PSU"
36.4241164241164,"TNF0Y1",0,0.892625,"PSU"
36.4241164241164,"TNF1Y1",0,0.892625,"PSU"
36.4241164241164,"TNF0Y2",0,0.892625,"PSU"
36.4241164241164,"TNF1Y2",0,0.892625,"PSU"
36.4241164241164,"KNY0Y1",0.0999617,0.895737,"PSU"
36.4241164241164,"KNY1Y1",0,0.895737,"PSU"
36.4241164241164,"KNY0Y2",0,0.895737,"PSU"
36.4241164241164,"KNY1Y2",0,0.895737,"PSU"
36.4241164241164,"KYY0C1",0.29476,0.905281,"PSU"
36.4241164241164,"KYY1C1",0,0.905281,"PSU"
36.4241164241164,"KYY0C2",0,0.905281,"PSU"
36.4241164241164,"KYY1C2",0,0.905281,"PSU"
36.4241164241164,"TYF0C1",0,0.917383,"PSU"
36.4241164241164,"TYF1C1",0,0.917383,"PSU"
36.4241164241164,"TYF0C2",0,0.917383,"PSU"
36.4241164241164,"TYF1C2",0,0.917383,"PSU"
36.4241164241164,"KYF0C1",0,0.930465,"PSU"
36.4241164241164,"KYF1C1",0,0.930465,"PSU"
36.4241164241164,"KYF0C2",0,0.930465,"PSU"
36.4241164241164,"KYF1C2",0,0.930465,"PSU"
36.4241164241164,"TNY0C1",0.0473179,0.947158,"PSU"
36.4241164241164,"TNY1C1",0,0.947158,"PSU"
36.4241164241164,"TNY0C2",0,0.947158,"PSU"
36.4241164241164,"TNY1C2",0,0.947158,"PSU"
36.4241164241164,"KNF0Y1",0,0.948359,"PSU"
36.4241164241164,"KNF1Y1",0,0.948359,"PSU"
36.4241164241164,"KNF0Y2",0,0.948359,"PSU"
36.4241164241164,"KNF1Y2",0,0.948359,"PSU"
36.4241164241164,"TNF0C1",0,0.958879,"PSU"
36.4241164241164,"TNF1C1",0,0.958879,"PSU"
36.4241164241164,"TNF0C2",0,0.958879,"PSU"
36.4241164241164,"TNF1C2",0,0.958879,"PSU"
36.4241164241164,"KNY0C1",0.412737,0.962073,"PSU"
36.4241164241164,"KNY1C1",0,0.962073,"PSU"
36.4241164241164,"KNY0C2",0,0.962073,"PSU"
36.4241164241164,"KNY1C2",0,0.962073,"PSU"
36.4241164241164,"KNF0C1",0,0.976982,"PSU"
36.4241164241164,"KNF1C1",0,0.976982,"PSU"
36.4241164241164,"KNF0C2",0,0.976982,"PSU"
36.4241164241164,"KNF1C2",0,0.976982,"PSU"
36.5072765072765,"TYY0Y1",0.0166667,0.735268,"PSU"
36.5072765072765,"TYY1Y1",0,0.735268,"PSU"
36.5072765072765,"TYY0Y2",0,0.735268,"PSU"
36.5072765072765,"TYY1Y2",0,0.735268,"PSU"
36.5072765072765,"KYY0Y1",0.0835612,0.771709,"PSU"
36.5072765072765,"KYY1Y1",0,0.771709,"PSU"
36.5072765072765,"KYY0Y2",0,0.771709,"PSU"
36.5072765072765,"KYY1Y2",0,0.771709,"PSU"
36.5072765072765,"TYF0Y1",0,0.794297,"PSU"
36.5072765072765,"TYF1Y1",0,0.794297,"PSU"
36.5072765072765,"TYF0Y2",0,0.794297,"PSU"
36.5072765072765,"TYF1Y2",0,0.794297,"PSU"
36.5072765072765,"KYF0Y1",0,0.824725,"PSU"
36.5072765072765,"KYF1Y1",0,0.824725,"PSU"
36.5072765072765,"KYF0Y2",0,0.824725,"PSU"
36.5072765072765,"KYF1Y2",0,0.824725,"PSU"
36.5072765072765,"TNY0Y1",0.00734534,0.864359,"PSU"
36.5072765072765,"TNY1Y1",0,0.864359,"PSU"
36.5072765072765,"TNY0Y2",0,0.864359,"PSU"
36.5072765072765,"TNY1Y2",0,0.864359,"PSU"
36.5072765072765,"TYY0C1",0.0400039,0.891124,"PSU"
36.5072765072765,"TYY1C1",0,0.891124,"PSU"
36.5072765072765,"TYY0C2",0,0.891124,"PSU"
36.5072765072765,"TYY1C2",0,0.891124,"PSU"
36.5072765072765,"TNF0Y1",0,0.892625,"PSU"
36.5072765072765,"TNF1Y1",0,0.892625,"PSU"
36.5072765072765,"TNF0Y2",0,0.892625,"PSU"
36.5072765072765,"TNF1Y2",0,0.892625,"PSU"
36.5072765072765,"KNY0Y1",0.100617,0.895737,"PSU"
36.5072765072765,"KNY1Y1",0,0.895737,"PSU"
36.5072765072765,"KNY0Y2",0,0.895737,"PSU"
36.5072765072765,"KNY1Y2",0,0.895737,"PSU"
36.5072765072765,"KYY0C1",0.297525,0.905281,"PSU"
36.5072765072765,"KYY1C1",0,0.905281,"PSU"
36.5072765072765,"KYY0C2",0,0.905281,"PSU"
36.5072765072765,"KYY1C2",0,0.905281,"PSU"
36.5072765072765,"TYF0C1",0,0.917383,"PSU"
36.5072765072765,"TYF1C1",0,0.917383,"PSU"
36.5072765072765,"TYF0C2",0,0.917383,"PSU"
36.5072765072765,"TYF1C2",0,0.917383,"PSU"
36.5072765072765,"KYF0C1",0,0.930465,"PSU"
36.5072765072765,"KYF1C1",0,0.930465,"PSU"
36.5072765072765,"KYF0C2",0,0.930465,"PSU"
36.5072765072765,"KYF1C2",0,0.930465,"PSU"
36.5072765072765,"TNY0C1",0.0469163,0.947158,"PSU"
36.5072765072765,"TNY1C1",0,0.947158,"PSU"
36.5072765072765,"TNY0C2",0,0.947158,"PSU"
36.5072765072765,"TNY1C2",0,0.947158,"PSU"
36.5072765072765,"KNF0Y1",0,0.948359,"PSU"
36.5072765072765,"KNF1Y1",0,0.948359,"PSU"
36.5072765072765,"KNF0Y2",0,0.948359,"PSU"
36.5072765072765,"KNF1Y2",0,0.948359,"PSU"
36.5072765072765,"TNF0C1",0,0.958879,"PSU"
36.5072765072765,"TNF1C1",0,0.958879,"PSU"
36.5072765072765,"TNF0C2",0,0.958879,"PSU"
36.5072765072765,"TNF1C2",0,0.958879,"PSU"
36.5072765072765,"KNY0C1",0.407365,0.962073,"PSU"
36.5072765072765,"KNY1C1",0,0.962073,"PSU"
36.5072765072765,"KNY0C2",0,0.962073,"PSU"
36.5072765072765,"KNY1C2",0,0.962073,"PSU"
36.5072765072765,"KNF0C1",0,0.976982,"PSU"
36.5072765072765,"KNF1C1",0,0.976982,"PSU"
36.5072765072765,"KNF0C2",0,0.976982,"PSU"
36.5072765072765,"KNF1C2",0,0.976982,"PSU"
36.5904365904365,"TYY0Y1",0.0170658,0.735268,"PSU"
36.5904365904365,"TYY1Y1",0,0.735268,"PSU"
36.5904365904365,"TYY0Y2",0,0.735268,"PSU"
36.5904365904365,"TYY1Y2",0,0.735268,"PSU"
36.5904365904365,"KYY0Y1",0.0841349,0.771709,"PSU"
36.5904365904365,"KYY1Y1",0,0.771709,"PSU"
36.5904365904365,"KYY0Y2",0,0.771709,"PSU"
36.5904365904365,"KYY1Y2",0,0.771709,"PSU"
36.5904365904365,"TYF0Y1",0,0.794297,"PSU"
36.5904365904365,"TYF1Y1",0,0.794297,"PSU"
36.5904365904365,"TYF0Y2",0,0.794297,"PSU"
36.5904365904365,"TYF1Y2",0,0.794297,"PSU"
36.5904365904365,"KYF0Y1",0,0.824725,"PSU"
36.5904365904365,"KYF1Y1",0,0.824725,"PSU"
36.5904365904365,"KYF0Y2",0,0.824725,"PSU"
36.5904365904365,"KYF1Y2",0,0.824725,"PSU"
36.5904365904365,"TNY0Y1",0.00790314,0.864359,"PSU"
36.5904365904365,"TNY1Y1",0,0.864359,"PSU"
36.5904365904365,"TNY0Y2",0,0.864359,"PSU"
36.5904365904365,"TNY1Y2",0,0.864359,"PSU"
36.5904365904365,"TYY0C1",0.040466,0.891124,"PSU"
36.5904365904365,"TYY1C1",0,0.891124,"PSU"
36.5904365904365,"TYY0C2",0,0.891124,"PSU"
36.5904365904365,"TYY1C2",0,0.891124,"PSU"
36.5904365904365,"TNF0Y1",0,0.892625,"PSU"
36.5904365904365,"TNF1Y1",0,0.892625,"PSU"
36.5904365904365,"TNF0Y2",0,0.892625,"PSU"
36.5904365904365,"TNF1Y2",0,0.892625,"PSU"
36.5904365904365,"KNY0Y1",0.0989398,0.895737,"PSU"
36.5904365904365,"KNY1Y1",0,0.895737,"PSU"
36.5904365904365,"KNY0Y2",0,0.895737,"PSU"
36.5904365904365,"KNY1Y2",0,0.895737,"PSU"
36.5904365904365,"KYY0C1",0.301238,0.905281,"PSU"
36.5904365904365,"KYY1C1",0,0.905281,"PSU"
36.5904365904365,"KYY0C2",0,0.905281,"PSU"
36.5904365904365,"KYY1C2",0,0.905281,"PSU"
36.5904365904365,"TYF0C1",0,0.917383,"PSU"
36.5904365904365,"TYF1C1",0,0.917383,"PSU"
36.5904365904365,"TYF0C2",0,0.917383,"PSU"
36.5904365904365,"TYF1C2",0,0.917383,"PSU"
36.5904365904365,"KYF0C1",0,0.930465,"PSU"
36.5904365904365,"KYF1C1",0,0.930465,"PSU"
36.5904365904365,"KYF0C2",0,0.930465,"PSU"
36.5904365904365,"KYF1C2",0,0.930465,"PSU"
36.5904365904365,"TNY0C1",0.047075,0.947158,"PSU"
36.5904365904365,"TNY1C1",0,0.947158,"PSU"
36.5904365904365,"TNY0C2",0,0.947158,"PSU"
36.5904365904365,"TNY1C2",0,0.947158,"PSU"
36.5904365904365,"KNF0Y1",0,0.948359,"PSU"
36.5904365904365,"KNF1Y1",0,0.948359,"PSU"
36.5904365904365,"KNF0Y2",0,0.948359,"PSU"
36.5904365904365,"KNF1Y2",0,0.948359,"PSU"
36.5904365904365,"TNF0C1",0,0.958879,"PSU"
36.5904365904365,"TNF1C1",0,0.958879,"PSU"
36.5904365904365,"TNF0C2",0,0.958879,"PSU"
36.5904365904365,"TNF1C2",0,0.958879,"PSU"
36.5904365904365,"KNY0C1",0.403177,0.962073,"PSU"
36.5904365904365,"KNY1C1",0,0.962073,"PSU"
36.5904365904365,"KNY0C2",0,0.962073,"PSU"
36.5904365904365,"KNY1C2",0,0.962073,"PSU"
36.5904365904365,"KNF0C1",0,0.976982,"PSU"
36.5904365904365,"KNF1C1",0,0.976982,"PSU"
36.5904365904365,"KNF0C2",0,0.976982,"PSU"
36.5904365904365,"KNF1C2",0,0.976982,"PSU"
36.6735966735966,"TYY0Y1",0.0175882,0.735268,"PSU"
36.6735966735966,"TYY1Y1",0,0.735268,"PSU"
36.6735966735966,"TYY0Y2",0,0.735268,"PSU"
36.6735966735966,"TYY1Y2",0,0.735268,"PSU"
36.6735966735966,"KYY0Y1",0.0832927,0.771709,"PSU"
36.6735966735966,"KYY1Y1",0,0.771709,"PSU"
36.6735966735966,"KYY0Y2",0,0.771709,"PSU"
36.6735966735966,"KYY1Y2",0,0.771709,"PSU"
36.6735966735966,"TYF0Y1",0,0.794297,"PSU"
36.6735966735966,"TYF1Y1",0,0.794297,"PSU"
36.6735966735966,"TYF0Y2",0,0.794297,"PSU"
36.6735966735966,"TYF1Y2",0,0.794297,"PSU"
36.6735966735966,"KYF0Y1",0,0.824725,"PSU"
36.6735966735966,"KYF1Y1",0,0.824725,"PSU"
36.6735966735966,"KYF0Y2",0,0.824725,"PSU"
36.6735966735966,"KYF1Y2",0,0.824725,"PSU"
36.6735966735966,"TNY0Y1",0.00793362,0.864359,"PSU"
36.6735966735966,"TNY1Y1",0,0.864359,"PSU"
36.6735966735966,"TNY0Y2",0,0.864359,"PSU"
36.6735966735966,"TNY1Y2",0,0.864359,"PSU"
36.6735966735966,"TYY0C1",0.0394183,0.891124,"PSU"
36.6735966735966,"TYY1C1",0,0.891124,"PSU"
36.6735966735966,"TYY0C2",0,0.891124,"PSU"
36.6735966735966,"TYY1C2",0,0.891124,"PSU"
36.6735966735966,"TNF0Y1",0,0.892625,"PSU"
36.6735966735966,"TNF1Y1",0,0.892625,"PSU"
36.6735966735966,"TNF0Y2",0,0.892625,"PSU"
36.6735966735966,"TNF1Y2",0,0.892625,"PSU"
36.6735966735966,"KNY0Y1",0.100353,0.895737,"PSU"
36.6735966735966,"KNY1Y1",0,0.895737,"PSU"
36.6735966735966,"KNY0Y2",0,0.895737,"PSU"
36.6735966735966,"KNY1Y2",0,0.895737,"PSU"
36.6735966735966,"KYY0C1",0.302508,0.905281,"PSU"
36.6735966735966,"KYY1C1",0,0.905281,"PSU"
36.6735966735966,"KYY0C2",0,0.905281,"PSU"
36.6735966735966,"KYY1C2",0,0.905281,"PSU"
36.6735966735966,"TYF0C1",0,0.917383,"PSU"
36.6735966735966,"TYF1C1",0,0.917383,"PSU"
36.6735966735966,"TYF0C2",0,0.917383,"PSU"
36.6735966735966,"TYF1C2",0,0.917383,"PSU"
36.6735966735966,"KYF0C1",0,0.930465,"PSU"
36.6735966735966,"KYF1C1",0,0.930465,"PSU"
36.6735966735966,"KYF0C2",0,0.930465,"PSU"
36.6735966735966,"KYF1C2",0,0.930465,"PSU"
36.6735966735966,"TNY0C1",0.0460099,0.947158,"PSU"
36.6735966735966,"TNY1C1",0,0.947158,"PSU"
36.6735966735966,"TNY0C2",0,0.947158,"PSU"
36.6735966735966,"TNY1C2",0,0.947158,"PSU"
36.6735966735966,"KNF0Y1",0,0.948359,"PSU"
36.6735966735966,"KNF1Y1",0,0.948359,"PSU"
36.6735966735966,"KNF0Y2",0,0.948359,"PSU"
36.6735966735966,"KNF1Y2",0,0.948359,"PSU"
36.6735966735966,"TNF0C1",0,0.958879,"PSU"
36.6735966735966,"TNF1C1",0,0.958879,"PSU"
36.6735966735966,"TNF0C2",0,0.958879,"PSU"
36.6735966735966,"TNF1C2",0,0.958879,"PSU"
36.6735966735966,"KNY0C1",0.402897,0.962073,"PSU"
36.6735966735966,"KNY1C1",0,0.962073,"PSU"
36.6735966735966,"KNY0C2",0,0.962073,"PSU"
36.6735966735966,"KNY1C2",0,0.962073,"PSU"
36.6735966735966,"KNF0C1",0,0.976982,"PSU"
36.6735966735966,"KNF1C1",0,0.976982,"PSU"
36.6735966735966,"KNF0C2",0,0.976982,"PSU"
36.6735966735966,"KNF1C2",0,0.976982,"PSU"
36.7567567567567,"TYY0Y1",0.0172423,0.735268,"PSU"
36.7567567567567,"TYY1Y1",0,0.735268,"PSU"
36.7567567567567,"TYY0Y2",0,0.735268,"PSU"
36.7567567567567,"TYY1Y2",0,0.735268,"PSU"
36.7567567567567,"KYY0Y1",0.0816804,0.771709,"PSU"
36.7567567567567,"KYY1Y1",0,0.771709,"PSU"
36.7567567567567,"KYY0Y2",0,0.771709,"PSU"
36.7567567567567,"KYY1Y2",0,0.771709,"PSU"
36.7567567567567,"TYF0Y1",0,0.794297,"PSU"
36.7567567567567,"TYF1Y1",0,0.794297,"PSU"
36.7567567567567,"TYF0Y2",0,0.794297,"PSU"
36.7567567567567,"TYF1Y2",0,0.794297,"PSU"
36.7567567567567,"KYF0Y1",0,0.824725,"PSU"
36.7567567567567,"KYF1Y1",0,0.824725,"PSU"
36.7567567567567,"KYF0Y2",0,0.824725,"PSU"
36.7567567567567,"KYF1Y2",0,0.824725,"PSU"
36.7567567567567,"TNY0Y1",0.00827104,0.864359,"PSU"
36.7567567567567,"TNY1Y1",0,0.864359,"PSU"
36.7567567567567,"TNY0Y2",0,0.864359,"PSU"
36.7567567567567,"TNY1Y2",0,0.864359,"PSU"
36.7567567567567,"TYY0C1",0.0396907,0.891124,"PSU"
36.7567567567567,"TYY1C1",0,0.891124,"PSU"
36.7567567567567,"TYY0C2",0,0.891124,"PSU"
36.7567567567567,"TYY1C2",0,0.891124,"PSU"
36.7567567567567,"TNF0Y1",0,0.892625,"PSU"
36.7567567567567,"TNF1Y1",0,0.892625,"PSU"
36.7567567567567,"TNF0Y2",0,0.892625,"PSU"
36.7567567567567,"TNF1Y2",0,0.892625,"PSU"
36.7567567567567,"KNY0Y1",0.101423,0.895737,"PSU"
36.7567567567567,"KNY1Y1",0,0.895737,"PSU"
36.7567567567567,"KNY0Y2",0,0.895737,"PSU"
36.7567567567567,"KNY1Y2",0,0.895737,"PSU"
36.7567567567567,"KYY0C1",0.305684,0.905281,"PSU"
36.7567567567567,"KYY1C1",0,0.905281,"PSU"
36.7567567567567,"KYY0C2",0,0.905281,"PSU"
36.7567567567567,"KYY1C2",0,0.905281,"PSU"
36.7567567567567,"TYF0C1",0,0.917383,"PSU"
36.7567567567567,"TYF1C1",0,0.917383,"PSU"
36.7567567567567,"TYF0C2",0,0.917383,"PSU"
36.7567567567567,"TYF1C2",0,0.917383,"PSU"
36.7567567567567,"KYF0C1",0,0.930465,"PSU"
36.7567567567567,"KYF1C1",0,0.930465,"PSU"
36.7567567567567,"KYF0C2",0,0.930465,"PSU"
36.7567567567567,"KYF1C2",0,0.930465,"PSU"
36.7567567567567,"TNY0C1",0.0449558,0.947158,"PSU"
36.7567567567567,"TNY1C1",0,0.947158,"PSU"
36.7567567567567,"TNY0C2",0,0.947158,"PSU"
36.7567567567567,"TNY1C2",0,0.947158,"PSU"
36.7567567567567,"KNF0Y1",0,0.948359,"PSU"
36.7567567567567,"KNF1Y1",0,0.948359,"PSU"
36.7567567567567,"KNF0Y2",0,0.948359,"PSU"
36.7567567567567,"KNF1Y2",0,0.948359,"PSU"
36.7567567567567,"TNF0C1",0,0.958879,"PSU"
36.7567567567567,"TNF1C1",0,0.958879,"PSU"
36.7567567567567,"TNF0C2",0,0.958879,"PSU"
36.7567567567567,"TNF1C2",0,0.958879,"PSU"
36.7567567567567,"KNY0C1",0.401053,0.962073,"PSU"
36.7567567567567,"KNY1C1",0,0.962073,"PSU"
36.7567567567567,"KNY0C2",0,0.962073,"PSU"
36.7567567567567,"KNY1C2",0,0.962073,"PSU"
36.7567567567567,"KNF0C1",0,0.976982,"PSU"
36.7567567567567,"KNF1C1",0,0.976982,"PSU"
36.7567567567567,"KNF0C2",0,0.976982,"PSU"
36.7567567567567,"KNF1C2",0,0.976982,"PSU"
36.8399168399168,"TYY0Y1",0.0173413,0.735268,"PSU"
36.8399168399168,"TYY1Y1",0,0.735268,"PSU"
36.8399168399168,"TYY0Y2",0,0.735268,"PSU"
36.8399168399168,"TYY1Y2",0,0.735268,"PSU"
36.8399168399168,"KYY0Y1",0.081749,0.771709,"PSU"
36.8399168399168,"KYY1Y1",0,0.771709,"PSU"
36.8399168399168,"KYY0Y2",0,0.771709,"PSU"
36.8399168399168,"KYY1Y2",0,0.771709,"PSU"
36.8399168399168,"TYF0Y1",0,0.794297,"PSU"
36.8399168399168,"TYF1Y1",0,0.794297,"PSU"
36.8399168399168,"TYF0Y2",0,0.794297,"PSU"
36.8399168399168,"TYF1Y2",0,0.794297,"PSU"
36.8399168399168,"KYF0Y1",0,0.824725,"PSU"
36.8399168399168,"KYF1Y1",0,0.824725,"PSU"
36.8399168399168,"KYF0Y2",0,0.824725,"PSU"
36.8399168399168,"KYF1Y2",0,0.824725,"PSU"
36.8399168399168,"TNY0Y1",0.00850947,0.864359,"PSU"
36.8399168399168,"TNY1Y1",0,0.864359,"PSU"
36.8399168399168,"TNY0Y2",0,0.864359,"PSU"
36.8399168399168,"TNY1Y2",0,0.864359,"PSU"
36.8399168399168,"TYY0C1",0.039105,0.891124,"PSU"
36.8399168399168,"TYY1C1",0,0.891124,"PSU"
36.8399168399168,"TYY0C2",0,0.891124,"PSU"
36.8399168399168,"TYY1C2",0,0.891124,"PSU"
36.8399168399168,"TNF0Y1",0,0.892625,"PSU"
36.8399168399168,"TNF1Y1",0,0.892625,"PSU"
36.8399168399168,"TNF0Y2",0,0.892625,"PSU"
36.8399168399168,"TNF1Y2",0,0.892625,"PSU"
36.8399168399168,"KNY0Y1",0.0996535,0.895737,"PSU"
36.8399168399168,"KNY1Y1",0,0.895737,"PSU"
36.8399168399168,"KNY0Y2",0,0.895737,"PSU"
36.8399168399168,"KNY1Y2",0,0.895737,"PSU"
36.8399168399168,"KYY0C1",0.305516,0.905281,"PSU"
36.8399168399168,"KYY1C1",0,0.905281,"PSU"
36.8399168399168,"KYY0C2",0,0.905281,"PSU"
36.8399168399168,"KYY1C2",0,0.905281,"PSU"
36.8399168399168,"TYF0C1",0,0.917383,"PSU"
36.8399168399168,"TYF1C1",0,0.917383,"PSU"
36.8399168399168,"TYF0C2",0,0.917383,"PSU"
36.8399168399168,"TYF1C2",0,0.917383,"PSU"
36.8399168399168,"KYF0C1",0,0.930465,"PSU"
36.8399168399168,"KYF1C1",0,0.930465,"PSU"
36.8399168399168,"KYF0C2",0,0.930465,"PSU"
36.8399168399168,"KYF1C2",0,0.930465,"PSU"
36.8399168399168,"TNY0C1",0.0446531,0.947158,"PSU"
36.8399168399168,"TNY1C1",0,0.947158,"PSU"
36.8399168399168,"TNY0C2",0,0.947158,"PSU"
36.8399168399168,"TNY1C2",0,0.947158,"PSU"
36.8399168399168,"KNF0Y1",0,0.948359,"PSU"
36.8399168399168,"KNF1Y1",0,0.948359,"PSU"
36.8399168399168,"KNF0Y2",0,0.948359,"PSU"
36.8399168399168,"KNF1Y2",0,0.948359,"PSU"
36.8399168399168,"TNF0C1",0,0.958879,"PSU"
36.8399168399168,"TNF1C1",0,0.958879,"PSU"
36.8399168399168,"TNF0C2",0,0.958879,"PSU"
36.8399168399168,"TNF1C2",0,0.958879,"PSU"
36.8399168399168,"KNY0C1",0.403472,0.962073,"PSU"
36.8399168399168,"KNY1C1",0,0.962073,"PSU"
36.8399168399168,"KNY0C2",0,0.962073,"PSU"
