PFPR,TREATMENT_COVERAGE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,TIME_PARTNER_DRUG_RES_FREQ_TO_1p,TIME_PARTNER_DRUG_RES_FREQ_TO_5p,TIME_PARTNER_DRUG_RES_FREQ_TO_10p,TIME_PARTNER_DRUG_RES_FREQ_TO_20p
1.0,0.2,0.10,15.2247,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,2.40548,45
1.0,0.2,0.10,13.7562,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.0657534,45
1.0,0.2,0.10,1.70137,9.30137,17.6877,12.6027,25.1151,,,,,,,0.00273973,0.00273973,0.572603,5.27397
1.0,0.2,0.10,10.5342,21.6575,27.1178,22.5753,32.5973,,,,,,,0.00273973,0.00273973,0.391781,16.0082
1.0,0.2,0.10,10.4849,28.2767,35.8192,26.337,40.0849,,,,,,,0.00273973,0.00273973,0.347945,5.13973
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,5.07123,27.6466,31.3205,27.9699,36.926,,,,,,,0.00273973,0.00273973,0.0876712,3.59452
1.0,0.2,0.10,22.8301,35.8767,45,33.211,40.0849,,,,,,,0.00273973,0.00273973,0.484932,15.937
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.331507,45
1.0,0.2,0.10,8.68493,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,3.13425,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,22.9534,38.4712
1.0,0.2,0.10,4.17534,15.6548,20.7808,16.063,23.6986,,,,,,,0.00273973,0.00273973,0.358904,14.0712
1.0,0.2,0.10,24.1342,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.358904,7.04384
1.0,0.2,0.10,27.0411,39.3644,45,35.326,40.0849,,,,,,,0.00273973,0.00273973,0.30137,16.2164
1.0,0.2,0.10,19.5178,28.4356,32.8384,29.6356,36.3945,,,,,,,0.00273973,0.00273973,0.70411,26.7781
1.0,0.2,0.10,9.90959,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.20274,13.2137
1.0,0.2,0.10,16.337,22.4575,27.8603,20.8274,30.9014,,,,,,,0.00273973,0.00273973,0.476712,7.15068
1.0,0.2,0.10,37.8466,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,1.87671,4.02466
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.556164,45
1.0,0.2,0.10,2.96164,30.063,34.1836,30.7205,40.0849,,,,,,,0.00273973,0.00273973,12.2685,27.5178
1.0,0.2,0.10,3.41918,18.0219,22.9507,20.8,27.5068,,,,,,,0.00273973,0.00273973,0.367123,10.6082
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.227397,45
1.0,0.2,0.10,14.2384,28.611,39.1479,28.3041,40.0849,,,,,,,0.00273973,0.00273973,0.139726,6.40274
1.0,0.2,0.10,12.4384,16.263,20.2712,17.8082,26.0274,,,,,,,0.00273973,0.00273973,3.97808,12.8767
1.0,0.2,0.10,6.72877,21.9068,32.274,21.737,39.0082,,,,,,,0.00273973,0.00273973,0.413699,4.58356
1.0,0.2,0.10,6.13973,14.7123,21.9863,19.2904,26.4466,,,,,,,0.00273973,0.00273973,1.4411,6.1589
1.0,0.2,0.10,9.85479,18.3973,22.8548,19.2055,26.3918,,,,,,,0.00273973,0.00273973,0.887671,13.0137
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.109589,45
1.0,0.2,0.10,11.8767,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.284932,45
