"FIRST_LINE","INFECTION_DURATION_MULTIPLY_FACTOR","STARTING_PARTNER_DRUG_FREQ","TIME_TO_1p_580Y","TIME_TO_10p_580Y","TIME_TO_25p_580Y","TIME_TO_10p_TF","TIME_TO_25p_TF","NUMBER_OF_MUTATION_EVENTS_1","NUMBER_OF_MUTATION_EVENTS_2","NUMBER_OF_MUTATION_EVENTS_3","NUMBER_OF_MUTATION_EVENTS_4","NUMBER_OF_MUTATION_EVENTS_5","NUMBER_OF_TREATMENT_FAILURES","NUMBER_OF_TREATMENTS"
2,0.8,0.5,4.57534246575343,12.8767123287671,18.5479452054795,0.136986301369863,17.7260273972603,33,58,64,55,52,2.691325,10.715825
2,0.8,0.5,6.13698630136986,15.7534246575342,22,0.136986301369863,22.6575342465753,41,44,52,66,43,2.51475,10.690275
2,0.8,0.5,6.13698630136986,16.8219178082192,23.3150684931507,0.136986301369863,21.2602739726027,47,52,52,60,55,2.41745,10.6848
2,0.8,0.5,5.80821917808219,15.4246575342466,20.5205479452055,0.136986301369863,20.2739726027397,49,45,60,46,48,2.4725,10.5018
2,0.8,0.5,4.16438356164383,13.9452054794521,19.6986301369863,0.136986301369863,20.2739726027397,53,58,51,68,74,2.696875,10.848925
2,0.8,0.5,4.9041095890411,14.5205479452055,20.8493150684931,0.136986301369863,20.7671232876712,55,46,54,49,50,2.5787,10.750725
2,0.8,0.5,4.16438356164383,14.4383561643836,20.6027397260274,0.136986301369863,20.7671232876712,49,50,52,57,60,2.560675,10.755225
2,0.8,0.5,5.47945205479452,16.1643835616438,21.4246575342466,0.136986301369863,21.013698630137,49,75,60,61,55,2.5829,10.78135
2,0.8,0.5,4.32876712328767,14.7671232876712,20.7671232876712,0.136986301369863,21.5890410958904,48,53,49,52,56,2.5859,10.7012
2,0.8,0.5,8.19178082191781,18.8767123287671,24.7945205479452,0.136986301369863,24.7123287671233,42,49,46,58,55,2.332775,10.733725
2,0.8,0.5,4.9041095890411,15.8356164383562,21.7534246575342,0.136986301369863,22.4109589041096,51,42,59,53,57,2.574625,10.767575
2,0.8,0.5,5.3972602739726,16.9041095890411,23.3150684931507,0.136986301369863,24.3013698630137,49,50,68,60,63,2.3852,10.633675
2,0.8,0.5,5.23287671232877,15.013698630137,21.4246575342466,0.136986301369863,20.1095890410959,51,57,69,69,68,2.54695,10.68885
2,0.8,0.5,4.73972602739726,16.8219178082192,22.4931506849315,0.136986301369863,22.4109589041096,61,64,46,75,51,2.557825,10.787325
2,0.8,0.5,6.46575342465754,18.8767123287671,26.6027397260274,0.136986301369863,25.6164383561644,53,53,58,61,52,2.313475,10.93275
2,0.8,0.5,6.46575342465754,14.9315068493151,20.027397260274,0.136986301369863,19.3698630136986,59,55,57,44,53,2.655275,10.722425
2,0.8,0.5,5.15068493150685,18.2191780821918,25.3698630136986,0.136986301369863,24.7123287671233,52,64,68,73,62,2.34135,10.7234
2,0.8,0.5,5.64383561643836,16.2465753424658,22.2465753424658,0.136986301369863,21.1780821917808,48,57,65,60,62,2.523575,10.6959
2,0.8,0.5,6.38356164383562,18.2191780821918,23.0684931506849,0.136986301369863,22.986301369863,46,54,56,54,70,2.4578,10.748575
2,0.8,0.5,4.49315068493151,13.9452054794521,19.4520547945205,0.136986301369863,20.1917808219178,51,56,45,49,49,2.65855,10.640975
2,0.8,0.5,6.71232876712329,18.4657534246575,23.972602739726,0.136986301369863,23.5616438356164,47,52,54,58,58,2.437725,10.80815
2,0.8,0.5,4.24657534246575,15.6712328767123,21.3424657534247,0.136986301369863,21.013698630137,62,75,55,83,87,2.588475,10.81795
2,0.8,0.5,4.98630136986301,17.5616438356164,24.1369863013699,0.136986301369863,22.986301369863,44,46,52,57,51,2.4082,10.719975
2,0.8,0.5,6.05479452054794,15.4246575342466,21.5068493150685,0.0547945205479436,20.027397260274,65,51,64,76,48,2.537875,10.688475
2,0.8,0.5,6.13698630136986,15.013698630137,21.013698630137,0.136986301369863,21.6712328767123,56,54,50,47,66,2.5431,10.597425
2,0.8,0.5,3.75342465753425,12.5479452054795,18.958904109589,0.136986301369863,20.027397260274,56,70,67,85,61,2.6673,10.740175
2,0.8,0.5,5.23287671232877,16.0821917808219,21.8356164383562,0.136986301369863,23.1506849315069,53,59,59,55,54,2.534175,10.823
2,0.8,0,8.43835616438356,20.3561643835616,28.6575342465753,1.28767123287671,NA,45,39,51,58,46,1.325575,10.6883
2,0.8,0,6.54794520547945,16.6575342465753,24.4657534246575,0.63013698630137,36.6301369863014,41,54,53,60,48,1.496775,10.818925
2,0.8,0,4.49315068493151,13.2876712328767,20.6027397260274,0.136986301369863,36.4657534246575,42,51,75,67,61,1.589275,10.777475
2,0.8,0,5.97260273972603,16.4109589041096,24.0547945205479,2.19178082191781,37.2054794520548,48,57,42,45,61,1.498625,10.7665
2,0.8,0,6.46575342465754,18.7123287671233,25.8630136986301,1.36986301369863,37.9452054794521,50,43,47,51,43,1.436825,10.70255
2,0.8,0,7.94520547945206,21.1780821917808,28.6575342465753,1.12328767123288,39.3424657534247,43,45,47,60,46,1.35385,10.5645
2,0.8,0,5.15068493150685,14.6849315068493,22.3287671232877,0.465753424657535,37.1232876712329,63,59,58,58,52,1.458975,10.5288
2,0.8,0,6.13698630136986,16.9041095890411,24.0547945205479,1.61643835616438,39.3424657534247,60,78,69,64,65,1.415475,10.725775
2,0.8,0,8.43835616438356,20.5205479452055,28.2465753424658,0.63013698630137,36.3013698630137,48,58,53,59,43,1.42875,10.81445
2,0.8,0,4.98630136986301,16.986301369863,23.7260273972603,1.6986301369863,39.013698630137,47,56,59,46,44,1.43915,10.712325
2,0.8,0,4.98630136986301,19.9452054794521,27.9178082191781,0.465753424657535,NA,54,40,49,55,49,1.37255,10.751525
2,0.8,0,6.3013698630137,19.5342465753425,26.2739726027397,2.43835616438356,39.5068493150685,61,61,49,59,59,1.384925,10.75635
2,0.8,0,7.6986301369863,19.6164383561644,27.9178082191781,2.10958904109589,39.7534246575342,57,52,52,48,56,1.363125,10.599475
2,0.8,0,3.50684931506849,15.013698630137,22.3287671232877,1.53424657534246,36.6301369863014,66,72,79,79,63,1.515575,10.69025
2,0.8,0,5.47945205479452,15.9178082191781,23.8082191780822,2.02739726027397,NA,46,77,53,66,39,1.4157,10.758925
2,0.8,0,5.80821917808219,18.4657534246575,27.5068493150685,0.794520547945204,38.1917808219178,40,49,61,54,48,1.42675,10.7398
2,0.8,0,6.87671232876712,18.7123287671233,25.6164383561644,0.0547945205479436,35.1506849315069,38,66,55,62,64,1.425325,10.724875
2,0.8,0,3.50684931506849,14.3561643835616,21.5890410958904,0.712328767123289,36.5479452054795,48,53,45,48,54,1.48815,10.4899
2,0.8,0,7.86301369863014,20.4383561643836,28.0821917808219,1.36986301369863,39.4246575342466,53,43,51,58,56,1.3542,10.634275
2,0.8,0,6.63013698630137,16.4931506849315,23.8082191780822,1.45205479452055,37.6164383561644,45,55,55,62,60,1.48165,10.944125
2,0.8,0,8.10958904109589,21.013698630137,27.8356164383562,0.301369863013697,NA,45,53,47,52,45,1.372075,10.7794
2,0.8,0,5.23287671232877,16.6575342465753,24.3013698630137,0.63013698630137,36.958904109589,38,59,37,64,40,1.4794,10.687675
2,0.8,0,6.95890410958904,18.6301369863014,27.0958904109589,1.53424657534246,39.1780821917808,40,66,54,54,65,1.366325,10.67385
2,0.8,0,6.71232876712329,17.2328767123288,24.3835616438356,1.78082191780822,36.8767123287671,58,45,44,59,57,1.492125,10.61775
2,0.8,0,7.12328767123288,21.8356164383562,28.5753424657534,0.794520547945204,NA,36,48,61,67,53,1.315,10.6707
2,0.8,0,4.9041095890411,19.9452054794521,28.3287671232877,0.876712328767123,NA,54,53,62,68,59,1.339875,10.709275
2,0.8,0,8.68493150684931,21.5890410958904,29.1506849315069,0.383561643835616,37.9452054794521,51,58,67,49,46,1.3508,10.6835
2,0.8,0,6.13698630136986,17.8904109589041,25.1232876712329,1.94520547945206,39.1780821917808,37,55,63,64,52,1.413025,10.553875
2,0.8,0,5.64383561643836,18.7123287671233,26.6849315068493,0.712328767123289,NA,51,52,43,63,62,1.322975,10.4666
2,0.8,0,8.10958904109589,23.2328767123288,29.8082191780822,1.12328767123288,NA,54,56,64,54,55,1.228975,10.624575
2,0.8,0,4.08219178082192,14.2739726027397,20.9315068493151,2.68493150684931,35.0684931506849,51,54,61,58,48,1.526725,10.67865
2,0.8,0,5.64383561643836,16.5753424657534,24.6301369863014,2.27397260273973,37.8630136986301,53,52,56,56,64,1.485725,10.826375
2,0.8,0,6.7945205479452,18.7123287671233,25.7808219178082,0.794520547945204,NA,54,62,54,54,52,1.33105,10.5649
2,0.8,0,6.38356164383562,17.0684931506849,24.7945205479452,0.876712328767123,36.1369863013699,54,58,50,56,53,1.50605,10.74815
2,0.8,0,7.86301369863014,24.958904109589,32.1095890410959,2.19178082191781,NA,48,55,53,66,49,1.235925,10.6926
2,0.8,0,5.56164383561644,18.5479452054795,27.1780821917808,1.04109589041096,39.4246575342466,40,53,59,58,54,1.380425,10.692175
2,0.8,0,5.06849315068493,18.7123287671233,26.7671232876712,3.0958904109589,39.5890410958904,42,51,56,58,47,1.35295,10.6617
2,0.8,0,6.7945205479452,16.9041095890411,24.8767123287671,0.0547945205479436,35.2328767123288,56,49,56,48,56,1.499775,10.5633
2,0.8,0,7.12328767123288,20.9315068493151,30.0547945205479,1.2054794520548,NA,51,53,42,63,45,1.268325,10.647525
2,0.8,0,4.65753424657534,15.1780821917808,23.6438356164384,0.712328767123289,36.3013698630137,65,67,54,62,55,1.541975,10.735675
2,0.8,0,5.80821917808219,21.6712328767123,29.3972602739726,0.63013698630137,NA,73,64,70,83,69,1.30675,10.59235
2,0.8,0,7.2054794520548,19.3698630136986,26.1095890410959,1.2054794520548,38.8493150684931,53,50,47,67,58,1.37075,10.741575
2,0.8,0,7.36986301369863,18.958904109589,26.6027397260274,1.53424657534246,NA,41,47,52,56,52,1.38745,10.721675
2,0.8,0,5.56164383561644,16.5753424657534,25.2876712328767,0.465753424657535,37.8630136986301,47,58,49,66,69,1.444075,10.711975
2,0.8,0,4.32876712328767,16.4931506849315,23.7260273972603,3.91780821917808,35.8904109589041,54,49,59,45,39,1.54875,10.770325
2,0.8,0,4.41095890410959,16.6575342465753,24.2191780821918,0.876712328767123,35.6438356164384,61,52,62,52,59,1.50155,10.768775
2,0.8,0,5.97260273972603,17.972602739726,26.3561643835616,1.36986301369863,39.9178082191781,37,44,59,59,46,1.414,10.720075
2,0.8,0,4.73972602739726,17.4794520547945,24.5479452054795,0.301369863013697,34.1643835616438,41,54,44,63,64,1.541325,10.689575
2,0.8,0,5.56164383561644,16.2465753424658,22.5753424657534,0.301369863013697,35.4794520547945,42,42,58,61,57,1.588675,10.847975
2,0.8,0,5.15068493150685,16.4109589041096,23.3972602739726,1.12328767123288,39.013698630137,55,59,56,60,55,1.430025,10.7805
2,0.7,0.01,5.64383561643836,17.6438356164384,24.7123287671233,1.45205479452055,33.1780821917808,62,60,65,69,75,1.701525,11.7474
2,0.7,0.01,4.82191780821918,20.5205479452055,28.3287671232877,1.53424657534246,38.027397260274,53,58,62,58,59,1.607325,11.73265
2,0.7,0.01,5.64383561643836,15.3424657534247,22.9041095890411,1.12328767123288,32.7671232876712,75,72,65,84,88,1.8053,11.635
2,0.7,0.01,6.05479452054794,15.6712328767123,23.7260273972603,2.76712328767123,34.7397260273973,51,62,60,66,63,1.725175,11.7142
2,0.7,0.01,8.6027397260274,23.972602739726,31.6164383561644,1.94520547945206,NA,58,64,69,68,59,1.525825,11.848875
2,0.7,0.01,5.23287671232877,15.1780821917808,22,0.219178082191782,31.7808219178082,48,54,68,73,68,1.73985,11.67265
2,0.7,0.01,8.19178082191781,21.2602739726027,29.8904109589041,2.27397260273973,37.7808219178082,56,66,57,70,51,1.53095,11.733925
2,0.7,0.01,7.78082191780822,22.7397260273973,29.7260273972603,0.712328767123289,38.7671232876712,64,68,59,77,66,1.4994,11.709825
2,0.7,0.01,4.98630136986301,16.3287671232877,24.3013698630137,1.78082191780822,35.8082191780822,54,64,63,73,63,1.709525,11.71345
2,0.7,0.01,6.71232876712329,20.4383561643836,27.5890410958904,2.19178082191781,37.2054794520548,62,72,64,59,51,1.597725,11.707975
2,0.7,0.01,8.35616438356164,20.027397260274,28,6.46575342465754,37.2054794520548,57,76,73,83,72,1.556425,11.55985
2,0.7,0.01,5.89041095890411,18.6301369863014,25.6164383561644,4.08219178082192,39.5890410958904,56,47,56,48,51,1.545975,11.572175
2,0.7,0.01,8.10958904109589,20.027397260274,26.6849315068493,2.02739726027397,39.013698630137,50,59,62,64,75,1.5865,11.65675
2,0.7,0.01,4.82191780821918,15.8356164383562,22.986301369863,0.63013698630137,35.2328767123288,52,59,53,70,68,1.73705,11.726625
2,0.7,0.01,6.13698630136986,15.2602739726027,21.6712328767123,1.6986301369863,31.8630136986301,55,62,73,62,52,1.8292,11.70125
2,0.7,0.01,6.3013698630137,17.7260273972603,25.2876712328767,0.383561643835616,38.027397260274,56,59,62,54,76,1.6532,11.692175
2,0.7,0.01,5.15068493150685,16.5753424657534,24.4657534246575,1.78082191780822,38.7671232876712,49,64,66,75,61,1.6305,11.683225
2,0.7,0.01,5.72602739726027,17.0684931506849,23.5616438356164,0.63013698630137,32.1095890410959,57,65,79,60,55,1.77605,11.626025
2,0.7,0.01,5.23287671232877,17.8904109589041,25.6986301369863,2.43835616438356,36.958904109589,98,110,104,99,100,1.624025,11.701975
2,0.7,0.01,5.89041095890411,20.5205479452055,27.3424657534247,5.56164383561644,36.4657534246575,54,67,59,68,76,1.581175,11.6246
2,0.7,0.01,9.42465753424657,23.2328767123288,30.8767123287671,0.547945205479451,NA,68,59,54,64,41,1.4564,11.535275
2,0.7,0.01,6.95890410958904,19.4520547945205,28.0821917808219,2.27397260273973,38.7671232876712,58,56,62,54,63,1.573225,11.71815
2,0.7,0.01,7.2054794520548,21.2602739726027,28.4109589041096,2.93150684931507,34.7397260273973,60,56,61,67,71,1.5447,11.62595
2,0.7,0.01,7.53424657534246,21.5068493150685,28.7397260273973,0.547945205479451,35.8904109589041,47,58,71,63,68,1.675425,11.77055
2,0.7,0.01,7.78082191780822,20.6027397260274,27.013698630137,0.712328767123289,36.1369863013699,62,60,56,89,54,1.6738,11.7745
2,0.7,0.01,4.82191780821918,16.4931506849315,23.1506849315069,0.794520547945204,37.2054794520548,54,57,68,74,61,1.648825,11.6511
2,0.7,0.01,4.73972602739726,16.5753424657534,24.5479452054795,1.53424657534246,34.9041095890411,67,59,63,70,72,1.726575,11.63095
2,0.7,0.01,5.64383561643836,15.0958904109589,22.6575342465753,0.63013698630137,33.0958904109589,51,56,73,65,50,1.773975,11.6056
2,0.7,0.01,6.38356164383562,19.2054794520548,24.7123287671233,0.712328767123289,36.6301369863014,47,67,48,61,53,1.633425,11.53585
2,0.7,0.01,6.7945205479452,19.6986301369863,26.9315068493151,0.465753424657535,38.3561643835616,52,67,38,68,64,1.56355,11.639375
2,0.7,0.01,5.3972602739726,16.3287671232877,23.3150684931507,1.94520547945206,34.9041095890411,61,68,72,82,66,1.7352,11.75655
2,0.7,0.01,6.63013698630137,18.3835616438356,25.8630136986301,0.712328767123289,36.6301369863014,57,58,54,67,60,1.624475,11.728925
2,0.7,0.01,6.7945205479452,21.4246575342466,27.4246575342466,0.876712328767123,NA,49,67,63,63,71,1.48215,11.670525
2,0.7,0.01,6.54794520547945,19.2876712328767,27.2602739726027,0.63013698630137,36.1369863013699,42,48,54,66,73,1.647925,11.7509
2,0.7,0.01,4.57534246575343,19.7808219178082,27.7534246575342,1.78082191780822,36.958904109589,72,57,58,81,54,1.564875,11.6116
2,0.7,0.01,8.02739726027397,19.8630136986301,26.9315068493151,0.63013698630137,35.8082191780822,48,70,60,64,59,1.628825,11.665475
2,0.7,0.01,5.97260273972603,19.2876712328767,26.9315068493151,0.876712328767123,37.3698630136986,45,59,67,66,52,1.601175,11.736575
2,0.7,0.01,6.05479452054794,19.9452054794521,26.5205479452055,0.301369863013697,36.3013698630137,66,79,79,83,84,1.652975,11.648675
2,0.7,0.01,5.97260273972603,15.013698630137,23.6438356164384,0.219178082191782,35.0684931506849,57,78,62,70,72,1.76895,11.709275
2,0.7,0.01,5.89041095890411,16.3287671232877,23.5616438356164,0.465753424657535,34.2465753424658,57,57,58,67,67,1.7583,11.639225
2,0.7,0.01,5.97260273972603,19.041095890411,27.1780821917808,0.301369863013697,37.6164383561644,55,83,66,74,57,1.631975,11.74495
2,0.7,0.01,5.64383561643836,21.0958904109589,28.6575342465753,0.136986301369863,39.5068493150685,45,76,81,70,76,1.526775,11.585825
2,0.7,0.01,4.32876712328767,18.1369863013699,26.7671232876712,1.36986301369863,38.4383561643836,59,58,81,57,61,1.58405,11.753625
2,0.7,0.01,3.91780821917808,14.7671232876712,22.0821917808219,0.301369863013697,34.6575342465753,66,67,63,57,70,1.74435,11.55195
2,0.7,0.01,5.89041095890411,20.2739726027397,28.2465753424658,3.26027397260274,37.6986301369863,61,52,52,68,68,1.561875,11.594125
2,0.7,0.01,5.64383561643836,17.2328767123288,22.7397260273973,0.219178082191782,33.9178082191781,63,56,76,68,46,1.749225,11.511025
2,0.7,0.01,5.72602739726027,15.013698630137,24.4657534246575,1.86301369863014,34.6575342465753,46,47,73,58,65,1.70295,11.569825
2,0.7,0.01,3.34246575342466,16.6575342465753,23.972602739726,2.93150684931507,33.7534246575342,64,56,67,78,70,1.684225,11.551925
2,0.7,0.01,6.13698630136986,17.7260273972603,24.7123287671233,0.712328767123289,37.041095890411,68,59,61,61,68,1.692575,11.847575
2,0.7,0.01,7.2054794520548,22.4109589041096,29.3972602739726,0.219178082191782,37.6164383561644,59,67,56,64,63,1.5868,11.533
2,0.7,0.1,6.21917808219178,17.6438356164384,24.0547945205479,0.712328767123289,30.2191780821918,55,64,67,67,53,2.047775,11.66865
2,0.7,0.1,6.13698630136986,18.0547945205479,25.2876712328767,0.136986301369863,29.3150684931507,57,67,71,67,56,2.031275,11.631275
2,0.7,0.1,7.12328767123288,18.2191780821918,24.3835616438356,0.301369863013697,29.3150684931507,51,60,52,88,55,2.079675,11.63
2,0.7,0.1,5.80821917808219,16.3287671232877,24.7123287671233,0.219178082191782,27.9178082191781,60,71,64,56,68,2.139675,11.7132
2,0.7,0.1,6.21917808219178,16.986301369863,24.8767123287671,0.136986301369863,29.7260273972603,54,64,77,68,63,2.1082,11.724775
2,0.7,0.1,4.57534246575343,16.0821917808219,22.5753424657534,0.712328767123289,28.6575342465753,63,67,60,74,68,2.142975,11.64515
2,0.7,0.1,3.91780821917808,14.1917808219178,20.8493150684931,0.136986301369863,26.8493150684931,66,45,68,62,50,2.291925,11.8545
2,0.7,0.1,7.61643835616438,18.8767123287671,24.8767123287671,0.301369863013697,28.986301369863,62,60,65,55,59,2.002175,11.62315
2,0.7,0.1,4.32876712328767,18.5479452054795,25.2054794520548,0.547945205479451,28.986301369863,51,69,64,61,61,2.028875,11.622275
2,0.7,0.1,5.06849315068493,19.7808219178082,26.027397260274,0.136986301369863,31.2876712328767,46,57,82,61,65,1.9621,11.754375
2,0.7,0.1,6.87671232876712,18.5479452054795,25.6986301369863,0.136986301369863,30.5479452054795,61,62,72,87,69,2.0343,11.761675
2,0.7,0.1,7.78082191780822,18.2191780821918,23.972602739726,0.136986301369863,28.5753424657534,51,54,69,67,58,2.1542,11.733525
2,0.7,0.1,5.06849315068493,16.7397260273973,23.7260273972603,0.136986301369863,28.986301369863,66,64,62,80,76,2.12085,11.724025
2,0.7,0.1,4.65753424657534,15.7534246575342,22.0821917808219,0.219178082191782,28,49,77,56,70,64,2.222425,11.7759
2,0.7,0.1,5.72602739726027,16.4109589041096,23.7260273972603,0.136986301369863,29.3150684931507,55,60,77,86,91,2.05485,11.765525
2,0.7,0.1,5.23287671232877,17.6438356164384,24.4657534246575,0.219178082191782,28.986301369863,57,68,61,82,52,2.073375,11.685225
2,0.7,0.1,4.82191780821918,18.7945205479452,25.6164383561644,0.136986301369863,29.8082191780822,40,51,60,81,62,2.037025,11.6206
2,0.7,0.1,5.06849315068493,15.4246575342466,21.5068493150685,0.383561643835616,27.3424657534247,73,68,56,64,70,2.26545,11.73395
2,0.7,0.1,4.57534246575343,14.2739726027397,21.0958904109589,0.136986301369863,27.1780821917808,59,81,86,62,48,2.22175,11.559475
2,0.7,0.1,4.9041095890411,14.027397260274,21.0958904109589,0.0547945205479436,26.6849315068493,84,91,85,88,91,2.29495,11.8877
2,0.7,0.1,5.15068493150685,16.986301369863,24.3013698630137,0.136986301369863,28.986301369863,51,66,57,70,70,2.05905,11.6555
2,0.7,0.1,6.63013698630137,19.4520547945205,25.6986301369863,0.136986301369863,30.8767123287671,74,50,57,70,55,2.016375,11.7363
2,0.7,0.1,5.97260273972603,17.8082191780822,25.1232876712329,0.136986301369863,29.0684931506849,68,56,67,64,53,2.08865,11.700775
2,0.7,0.1,3.75342465753425,15.3424657534247,22.1643835616438,0.219178082191782,28.0821917808219,66,69,67,67,82,2.14725,11.619
2,0.7,0.1,4.57534246575343,19.4520547945205,25.4520547945205,0.136986301369863,28.9041095890411,53,75,66,72,76,2.0774,11.666025
2,0.7,0.1,4.32876712328767,15.5068493150685,22.4109589041096,0.136986301369863,27.2602739726027,82,67,93,98,89,2.2123,11.68135
2,0.7,0.1,4.08219178082192,16.986301369863,23.7260273972603,0.136986301369863,28.4109589041096,83,71,66,74,76,2.16905,11.7882
2,0.7,0.1,7.61643835616438,18.7123287671233,24.2191780821918,0.136986301369863,29.4794520547945,60,58,62,71,78,2.11345,11.708725
2,0.7,0.1,5.56164383561644,16.4931506849315,22.4109589041096,0.0547945205479436,27.4246575342466,64,60,75,84,77,2.207225,11.682775
